,Date,price
891,2017-02-24,1173.6800537109375
892,2017-02-25,1143.8399658203125
893,2017-02-26,1165.199951171875
894,2017-02-27,1179.969970703125
895,2017-02-28,1179.969970703125
896,2017-03-01,1222.5
897,2017-03-02,1251.010009765625
898,2017-03-03,1274.989990234375
899,2017-03-04,1255.1500244140625
900,2017-03-05,1267.1199951171875
901,2017-03-06,1272.8299560546875
902,2017-03-07,1223.5400390625
903,2017-03-08,1150.0
904,2017-03-09,1188.489990234375
905,2017-03-10,1116.719970703125
906,2017-03-11,1175.8299560546875
907,2017-03-12,1221.3800048828125
908,2017-03-13,1231.9200439453125
909,2017-03-14,1240.0
910,2017-03-15,1249.6099853515625
911,2017-03-16,1187.81005859375
912,2017-03-17,1100.22998046875
913,2017-03-18,973.8179931640624
914,2017-03-19,1036.739990234375
915,2017-03-20,1054.22998046875
916,2017-03-21,1120.5400390625
917,2017-03-22,1049.1400146484375
918,2017-03-23,1038.5899658203125
919,2017-03-24,937.52001953125
920,2017-03-25,972.7789916992188
921,2017-03-26,966.7249755859376
922,2017-03-27,1045.77001953125
923,2017-03-28,1047.1500244140625
924,2017-03-29,1039.969970703125
925,2017-03-30,1026.4300537109375
926,2017-03-31,1071.7900390625
927,2017-04-01,1080.5
928,2017-04-02,1102.1700439453125
929,2017-04-03,1143.81005859375
930,2017-04-04,1133.25
931,2017-04-05,1124.780029296875
932,2017-04-06,1182.6800537109375
933,2017-04-07,1176.9000244140625
934,2017-04-08,1175.949951171875
935,2017-04-09,1187.8699951171875
936,2017-04-10,1187.1300048828125
937,2017-04-11,1205.010009765625
938,2017-04-12,1200.3699951171875
939,2017-04-13,1169.280029296875
940,2017-04-14,1167.5400390625
941,2017-04-15,1172.52001953125
942,2017-04-16,1182.93994140625
943,2017-04-17,1193.9100341796875
944,2017-04-18,1211.6700439453125
945,2017-04-19,1210.2900390625
946,2017-04-20,1229.0799560546875
947,2017-04-21,1222.050048828125
948,2017-04-22,1231.7099609375
949,2017-04-23,1207.2099609375
950,2017-04-24,1250.1500244140625
951,2017-04-25,1265.489990234375
952,2017-04-26,1281.0799560546875
953,2017-04-27,1317.72998046875
954,2017-04-28,1316.47998046875
955,2017-04-29,1321.7900390625
956,2017-04-30,1347.8900146484375
957,2017-05-01,1421.5999755859375
958,2017-05-02,1452.8199462890625
959,2017-05-03,1490.0899658203125
960,2017-05-04,1537.6700439453125
961,2017-05-05,1555.449951171875
962,2017-05-06,1578.800048828125
963,2017-05-07,1596.7099609375
964,2017-05-08,1723.3499755859375
965,2017-05-09,1755.3599853515625
966,2017-05-10,1787.1300048828125
967,2017-05-11,1848.5699462890625
968,2017-05-12,1724.239990234375
969,2017-05-13,1804.9100341796875
970,2017-05-14,1808.9100341796875
971,2017-05-15,1738.4300537109375
972,2017-05-16,1734.449951171875
973,2017-05-17,1839.0899658203125
974,2017-05-18,1888.6500244140625
975,2017-05-19,1987.7099609375
976,2017-05-20,2084.72998046875
977,2017-05-21,2041.199951171875
978,2017-05-22,2173.39990234375
979,2017-05-23,2320.419921875
980,2017-05-24,2443.639892578125
981,2017-05-25,2304.97998046875
982,2017-05-26,2202.419921875
983,2017-05-27,2038.8699951171875
984,2017-05-28,2155.800048828125
985,2017-05-29,2255.610107421875
986,2017-05-30,2175.469970703125
987,2017-05-31,2286.409912109375
988,2017-06-01,2407.8798828125
989,2017-06-02,2488.550048828125
990,2017-06-03,2515.35009765625
991,2017-06-04,2511.81005859375
992,2017-06-05,2686.81005859375
993,2017-06-06,2863.199951171875
994,2017-06-07,2732.159912109375
995,2017-06-08,2805.6201171875
996,2017-06-09,2823.81005859375
997,2017-06-10,2947.7099609375
998,2017-06-11,2958.110107421875
999,2017-06-12,2659.6298828125
1000,2017-06-13,2717.02001953125
1001,2017-06-14,2506.3701171875
1002,2017-06-15,2464.580078125
1003,2017-06-16,2518.56005859375
1004,2017-06-17,2655.8798828125
1005,2017-06-18,2548.2900390625
1006,2017-06-19,2589.60009765625
1007,2017-06-20,2721.7900390625
1008,2017-06-21,2689.10009765625
1009,2017-06-22,2705.409912109375
1010,2017-06-23,2744.909912109375
1011,2017-06-24,2608.719970703125
1012,2017-06-25,2589.409912109375
1013,2017-06-26,2478.449951171875
1014,2017-06-27,2552.449951171875
1015,2017-06-28,2574.7900390625
1016,2017-06-29,2539.320068359375
1017,2017-06-30,2480.840087890625
1018,2017-07-01,2434.550048828125
1019,2017-07-02,2506.469970703125
1020,2017-07-03,2564.06005859375
1021,2017-07-04,2601.639892578125
1022,2017-07-05,2601.989990234375
1023,2017-07-06,2608.56005859375
1024,2017-07-07,2518.659912109375
1025,2017-07-08,2571.340087890625
1026,2017-07-09,2518.43994140625
1027,2017-07-10,2372.56005859375
1028,2017-07-11,2337.7900390625
1029,2017-07-12,2398.840087890625
1030,2017-07-13,2357.89990234375
1031,2017-07-14,2233.340087890625
1032,2017-07-15,1998.8599853515625
1033,2017-07-16,1929.8199462890625
1034,2017-07-17,2228.409912109375
1035,2017-07-18,2318.8798828125
1036,2017-07-19,2273.429931640625
1037,2017-07-20,2817.60009765625
1038,2017-07-21,2667.760009765625
1039,2017-07-22,2810.1201171875
1040,2017-07-23,2730.39990234375
1041,2017-07-24,2754.860107421875
1042,2017-07-25,2576.47998046875
1043,2017-07-26,2529.449951171875
1044,2017-07-27,2671.780029296875
1045,2017-07-28,2809.010009765625
1046,2017-07-29,2726.449951171875
1047,2017-07-30,2757.179931640625
1048,2017-07-31,2875.340087890625
1049,2017-08-01,2718.260009765625
1050,2017-08-02,2710.669921875
1051,2017-08-03,2804.72998046875
1052,2017-08-04,2895.889892578125
1053,2017-08-05,3252.909912109375
1054,2017-08-06,3213.93994140625
1055,2017-08-07,3378.93994140625
1056,2017-08-08,3419.93994140625
1057,2017-08-09,3342.469970703125
1058,2017-08-10,3381.280029296875
1059,2017-08-11,3650.6201171875
1060,2017-08-12,3884.7099609375
1061,2017-08-13,4073.260009765625
1062,2017-08-14,4325.1298828125
1063,2017-08-15,4181.93017578125
1064,2017-08-16,4376.6298828125
1065,2017-08-17,4331.68994140625
1066,2017-08-18,4160.6201171875
1067,2017-08-19,4193.7001953125
1068,2017-08-20,4087.659912109375
1069,2017-08-21,4001.739990234375
1070,2017-08-22,4100.52001953125
1071,2017-08-23,4151.52001953125
1072,2017-08-24,4334.68017578125
1073,2017-08-25,4371.60009765625
1074,2017-08-26,4352.39990234375
1075,2017-08-27,4382.8798828125
1076,2017-08-28,4382.66015625
1077,2017-08-29,4579.02001953125
1078,2017-08-30,4565.2998046875
1079,2017-08-31,4703.39013671875
1080,2017-09-01,4892.009765625
1081,2017-09-02,4578.77001953125
1082,2017-09-03,4582.9599609375
1083,2017-09-04,4236.31005859375
1084,2017-09-05,4376.52978515625
1085,2017-09-06,4597.1201171875
1086,2017-09-07,4599.8798828125
1087,2017-09-08,4228.75
1088,2017-09-09,4226.06005859375
1089,2017-09-10,4122.93994140625
1090,2017-09-11,4161.27001953125
1091,2017-09-12,4130.81005859375
1092,2017-09-13,3882.590087890625
1093,2017-09-14,3154.949951171875
1094,2017-09-15,3637.52001953125
1095,2017-09-16,3625.0400390625
1096,2017-09-17,3582.8798828125
1097,2017-09-18,4065.199951171875
1098,2017-09-19,3924.969970703125
1099,2017-09-20,3905.949951171875
1100,2017-09-21,3631.0400390625
1101,2017-09-22,3630.699951171875
1102,2017-09-23,3792.39990234375
1103,2017-09-24,3682.840087890625
1104,2017-09-25,3926.070068359375
1105,2017-09-26,3892.35009765625
1106,2017-09-27,4200.669921875
1107,2017-09-28,4174.72998046875
1108,2017-09-29,4163.06982421875
1109,2017-09-30,4338.7099609375
1110,2017-10-01,4403.740234375
1111,2017-10-02,4409.31982421875
1112,2017-10-03,4317.47998046875
1113,2017-10-04,4229.35986328125
1114,2017-10-05,4328.41015625
1115,2017-10-06,4370.81005859375
1116,2017-10-07,4426.89013671875
1117,2017-10-08,4610.47998046875
1118,2017-10-09,4772.02001953125
1119,2017-10-10,4781.990234375
1120,2017-10-11,4826.47998046875
1121,2017-10-12,5446.91015625
1122,2017-10-13,5647.2099609375
1123,2017-10-14,5831.7900390625
1124,2017-10-15,5678.18994140625
1125,2017-10-16,5725.58984375
1126,2017-10-17,5605.509765625
1127,2017-10-18,5590.68994140625
1128,2017-10-19,5708.52001953125
1129,2017-10-20,6011.4501953125
1130,2017-10-21,6031.60009765625
1131,2017-10-22,6008.419921875
1132,2017-10-23,5930.31982421875
1133,2017-10-24,5526.64013671875
1134,2017-10-25,5750.7998046875
1135,2017-10-26,5904.830078125
1136,2017-10-27,5780.89990234375
1137,2017-10-28,5753.08984375
1138,2017-10-29,6153.85009765625
1139,2017-10-30,6130.52978515625
1140,2017-10-31,6468.39990234375
1141,2017-11-01,6767.31005859375
1142,2017-11-02,7078.5
1143,2017-11-03,7207.759765625
1144,2017-11-04,7379.9501953125
1145,2017-11-05,7407.41015625
1146,2017-11-06,7022.759765625
1147,2017-11-07,7144.3798828125
1148,2017-11-08,7459.68994140625
1149,2017-11-09,7143.580078125
1150,2017-11-10,6618.14013671875
1151,2017-11-11,6357.60009765625
1152,2017-11-12,5950.06982421875
1153,2017-11-13,6559.490234375
1154,2017-11-14,6635.75
1155,2017-11-15,7315.5400390625
1156,2017-11-16,7871.68994140625
1157,2017-11-17,7708.990234375
1158,2017-11-18,7790.14990234375
1159,2017-11-19,8036.490234375
1160,2017-11-20,8200.6396484375
1161,2017-11-21,8071.259765625
1162,2017-11-22,8253.5498046875
1163,2017-11-23,8038.77001953125
1164,2017-11-24,8253.6904296875
1165,2017-11-25,8790.919921875
1166,2017-11-26,9330.5498046875
1167,2017-11-27,9818.349609375
1168,2017-11-28,10058.7998046875
1169,2017-11-29,9888.6103515625
1170,2017-11-30,10233.599609375
1171,2017-12-01,10975.599609375
1172,2017-12-02,11074.599609375
1173,2017-12-03,11323.2001953125
1174,2017-12-04,11657.2001953125
1175,2017-12-05,11916.7001953125
1176,2017-12-06,14291.5
1177,2017-12-07,17899.69921875
1178,2017-12-08,16569.400390625
1179,2017-12-09,15178.2001953125
1180,2017-12-10,15455.400390625
1181,2017-12-11,16936.80078125
1182,2017-12-12,17415.400390625
1183,2017-12-13,16408.19921875
1184,2017-12-14,16564.0
1185,2017-12-15,17706.900390625
1186,2017-12-16,19497.400390625
1187,2017-12-17,19140.80078125
1188,2017-12-18,19114.19921875
1189,2017-12-19,17776.69921875
1190,2017-12-20,16624.599609375
1191,2017-12-21,15802.900390625
1192,2017-12-22,13831.7998046875
1193,2017-12-23,14699.2001953125
1194,2017-12-24,13925.7998046875
1195,2017-12-25,14026.599609375
1196,2017-12-26,16099.7998046875
1197,2017-12-27,15838.5
1198,2017-12-28,14606.5
1199,2017-12-29,14656.2001953125
1200,2017-12-30,12952.2001953125
1201,2017-12-31,14156.400390625
1202,2018-01-01,13657.2001953125
1203,2018-01-02,14982.099609375
1204,2018-01-03,15201.0
1205,2018-01-04,15599.2001953125
1206,2018-01-05,17429.5
1207,2018-01-06,17527.0
1208,2018-01-07,16477.599609375
1209,2018-01-08,15170.099609375
1210,2018-01-09,14595.400390625
1211,2018-01-10,14973.2998046875
1212,2018-01-11,13405.7998046875
1213,2018-01-12,13980.599609375
1214,2018-01-13,14360.2001953125
1215,2018-01-14,13772.0
1216,2018-01-15,13819.7998046875
1217,2018-01-16,11490.5
1218,2018-01-17,11188.599609375
1219,2018-01-18,11474.900390625
1220,2018-01-19,11607.400390625
1221,2018-01-20,12899.2001953125
1222,2018-01-21,11600.099609375
1223,2018-01-22,10931.400390625
1224,2018-01-23,10868.400390625
1225,2018-01-24,11359.400390625
1226,2018-01-25,11259.400390625
1227,2018-01-26,11171.400390625
1228,2018-01-27,11440.7001953125
1229,2018-01-28,11786.2998046875
1230,2018-01-29,11296.400390625
1231,2018-01-30,10106.2998046875
1232,2018-01-31,10221.099609375
1233,2018-02-01,9170.5400390625
1234,2018-02-02,8830.75
1235,2018-02-03,9174.91015625
1236,2018-02-04,8277.009765625
1237,2018-02-05,6955.27001953125
1238,2018-02-06,7754.0
1239,2018-02-07,7621.2998046875
1240,2018-02-08,8265.58984375
1241,2018-02-09,8736.98046875
1242,2018-02-10,8621.900390625
1243,2018-02-11,8129.97021484375
1244,2018-02-12,8926.5703125
1245,2018-02-13,8598.3095703125
1246,2018-02-14,9494.6298828125
1247,2018-02-15,10166.400390625
1248,2018-02-16,10233.900390625
1249,2018-02-17,11112.7001953125
1250,2018-02-18,10551.7998046875
1251,2018-02-19,11225.2998046875
1252,2018-02-20,11403.7001953125
1253,2018-02-21,10690.400390625
1254,2018-02-22,10005.0
1255,2018-02-23,10301.099609375
1256,2018-02-24,9813.0703125
1257,2018-02-25,9664.73046875
1258,2018-02-26,10366.7001953125
1259,2018-02-27,10725.599609375
1260,2018-02-28,10397.900390625
1261,2018-03-01,10951.0
1262,2018-03-02,11086.400390625
1263,2018-03-03,11489.7001953125
1264,2018-03-04,11512.599609375
1265,2018-03-05,11573.2998046875
1266,2018-03-06,10779.900390625
1267,2018-03-07,9965.5703125
1268,2018-03-08,9395.009765625
1269,2018-03-09,9337.5498046875
1270,2018-03-10,8866.0
1271,2018-03-11,9578.6298828125
1272,2018-03-12,9205.1201171875
1273,2018-03-13,9194.849609375
1274,2018-03-14,8269.8095703125
1275,2018-03-15,8300.8603515625
1276,2018-03-16,8338.349609375
1277,2018-03-17,7916.8798828125
1278,2018-03-18,8223.6796875
1279,2018-03-19,8630.650390625
1280,2018-03-20,8913.4697265625
1281,2018-03-21,8929.2802734375
1282,2018-03-22,8728.4697265625
1283,2018-03-23,8879.6201171875
1284,2018-03-24,8668.1201171875
1285,2018-03-25,8495.7802734375
1286,2018-03-26,8209.400390625
1287,2018-03-27,7833.0400390625
1288,2018-03-28,7954.47998046875
1289,2018-03-29,7165.7001953125
1290,2018-03-30,6890.52001953125
1291,2018-03-31,6973.52978515625
1292,2018-04-01,6844.22998046875
1293,2018-04-02,7083.7998046875
1294,2018-04-03,7456.10986328125
1295,2018-04-04,6853.83984375
1296,2018-04-05,6811.47021484375
1297,2018-04-06,6636.31982421875
1298,2018-04-07,6911.08984375
1299,2018-04-08,7023.52001953125
1300,2018-04-09,6770.72998046875
1301,2018-04-10,6834.759765625
1302,2018-04-11,6968.31982421875
1303,2018-04-12,7889.25
1304,2018-04-13,7895.9599609375
1305,2018-04-14,7986.240234375
1306,2018-04-15,8329.1103515625
1307,2018-04-16,8058.669921875
1308,2018-04-17,7902.08984375
1309,2018-04-18,8163.419921875
1310,2018-04-19,8294.3095703125
1311,2018-04-20,8845.830078125
1312,2018-04-21,8895.580078125
1313,2018-04-22,8802.4599609375
1314,2018-04-23,8930.8798828125
1315,2018-04-24,9697.5
1316,2018-04-25,8845.740234375
1317,2018-04-26,9281.509765625
1318,2018-04-27,8987.0498046875
1319,2018-04-28,9348.48046875
1320,2018-04-29,9419.080078125
1321,2018-04-30,9240.5498046875
1322,2018-05-01,9119.009765625
1323,2018-05-02,9235.919921875
1324,2018-05-03,9743.8603515625
1325,2018-05-04,9700.759765625
1326,2018-05-05,9858.150390625
1327,2018-05-06,9654.7998046875
1328,2018-05-07,9373.009765625
1329,2018-05-08,9234.8203125
1330,2018-05-09,9325.1796875
1331,2018-05-10,9043.9404296875
1332,2018-05-11,8441.490234375
1333,2018-05-12,8504.8896484375
1334,2018-05-13,8723.9404296875
1335,2018-05-14,8716.7900390625
1336,2018-05-15,8510.3798828125
1337,2018-05-16,8368.830078125
1338,2018-05-17,8094.31982421875
1339,2018-05-18,8250.9697265625
1340,2018-05-19,8247.1796875
1341,2018-05-20,8513.25
1342,2018-05-21,8418.990234375
1343,2018-05-22,8041.77978515625
1344,2018-05-23,7557.81982421875
1345,2018-05-24,7587.33984375
1346,2018-05-25,7480.14013671875
1347,2018-05-26,7355.8798828125
1348,2018-05-27,7368.22021484375
1349,2018-05-28,7135.990234375
1350,2018-05-29,7472.58984375
1351,2018-05-30,7406.52001953125
1352,2018-05-31,7494.169921875
1353,2018-06-01,7541.4501953125
1354,2018-06-02,7643.4501953125
1355,2018-06-03,7720.25
1356,2018-06-04,7514.47021484375
1357,2018-06-05,7633.759765625
1358,2018-06-06,7653.97998046875
1359,2018-06-07,7678.240234375
1360,2018-06-08,7624.919921875
1361,2018-06-09,7531.97998046875
1362,2018-06-10,6786.02001953125
1363,2018-06-11,6906.919921875
1364,2018-06-12,6582.35986328125
1365,2018-06-13,6349.89990234375
1366,2018-06-14,6675.35009765625
1367,2018-06-15,6456.580078125
1368,2018-06-16,6550.16015625
1369,2018-06-17,6499.27001953125
1370,2018-06-18,6734.81982421875
1371,2018-06-19,6769.93994140625
1372,2018-06-20,6776.5498046875
1373,2018-06-21,6729.740234375
1374,2018-06-22,6083.68994140625
1375,2018-06-23,6162.47998046875
1376,2018-06-24,6173.22998046875
1377,2018-06-25,6249.18017578125
1378,2018-06-26,6093.669921875
1379,2018-06-27,6157.1298828125
1380,2018-06-28,5903.43994140625
1381,2018-06-29,6218.2998046875
1382,2018-06-30,6404.0
1383,2018-07-01,6385.81982421875
1384,2018-07-02,6614.18017578125
1385,2018-07-03,6529.58984375
1386,2018-07-04,6597.5498046875
1387,2018-07-05,6639.14013671875
1388,2018-07-06,6673.5
1389,2018-07-07,6856.93017578125
1390,2018-07-08,6773.8798828125
1391,2018-07-09,6741.75
1392,2018-07-10,6329.9501953125
1393,2018-07-11,6394.7099609375
1394,2018-07-12,6228.81005859375
1395,2018-07-13,6238.0498046875
1396,2018-07-14,6276.1201171875
1397,2018-07-15,6359.64013671875
1398,2018-07-16,6741.75
1399,2018-07-17,7321.0400390625
1400,2018-07-18,7370.77978515625
1401,2018-07-19,7466.85986328125
1402,2018-07-20,7354.1298828125
1403,2018-07-21,7419.2900390625
1404,2018-07-22,7418.490234375
1405,2018-07-23,7711.10986328125
1406,2018-07-24,8424.26953125
1407,2018-07-25,8181.39013671875
1408,2018-07-26,7951.580078125
1409,2018-07-27,8165.009765625
1410,2018-07-28,8192.150390625
1411,2018-07-29,8218.4599609375
1412,2018-07-30,8180.47998046875
1413,2018-07-31,7780.43994140625
1414,2018-08-01,7624.91015625
1415,2018-08-02,7567.14990234375
1416,2018-08-03,7434.39013671875
1417,2018-08-04,7032.85009765625
1418,2018-08-05,7068.47998046875
1419,2018-08-06,6951.7998046875
1420,2018-08-07,6753.1201171875
1421,2018-08-08,6305.7998046875
1422,2018-08-09,6568.22998046875
1423,2018-08-10,6184.7099609375
1424,2018-08-11,6295.72998046875
1425,2018-08-12,6322.68994140625
1426,2018-08-13,6297.56982421875
1427,2018-08-14,6199.7099609375
1428,2018-08-15,6308.52001953125
1429,2018-08-16,6334.72998046875
1430,2018-08-17,6580.6298828125
1431,2018-08-18,6423.759765625
1432,2018-08-19,6506.06982421875
1433,2018-08-20,6308.52978515625
1434,2018-08-21,6488.759765625
1435,2018-08-22,6376.7099609375
1436,2018-08-23,6534.8798828125
1437,2018-08-24,6719.9599609375
1438,2018-08-25,6763.18994140625
1439,2018-08-26,6707.259765625
1440,2018-08-27,6884.64013671875
1441,2018-08-28,7096.27978515625
1442,2018-08-29,7047.16015625
1443,2018-08-30,6978.22998046875
1444,2018-08-31,7037.580078125
1445,2018-09-01,7193.25
1446,2018-09-02,7272.72021484375
1447,2018-09-03,7260.06005859375
1448,2018-09-04,7361.66015625
1449,2018-09-05,6792.830078125
1450,2018-09-06,6529.169921875
1451,2018-09-07,6467.06982421875
1452,2018-09-08,6225.97998046875
1453,2018-09-09,6300.85986328125
1454,2018-09-10,6329.7001953125
1455,2018-09-11,6321.2001953125
1456,2018-09-12,6351.7998046875
1457,2018-09-13,6517.31005859375
1458,2018-09-14,6512.7099609375
1459,2018-09-15,6543.2001953125
1460,2018-09-16,6517.18017578125
1461,2018-09-17,6281.2001953125
1462,2018-09-18,6371.2998046875
1463,2018-09-19,6398.5400390625
1464,2018-09-20,6519.669921875
1465,2018-09-21,6734.9501953125
1466,2018-09-22,6721.97998046875
1467,2018-09-23,6710.6298828125
1468,2018-09-24,6595.41015625
1469,2018-09-25,6446.47021484375
1470,2018-09-26,6495.0
1471,2018-09-27,6676.75
1472,2018-09-28,6644.1298828125
1473,2018-09-29,6601.9599609375
1474,2018-09-30,6625.56005859375
1475,2018-10-01,6589.6201171875
1476,2018-10-02,6556.10009765625
1477,2018-10-03,6502.58984375
1478,2018-10-04,6576.68994140625
1479,2018-10-05,6622.47998046875
1480,2018-10-06,6588.31005859375
1481,2018-10-07,6602.9501953125
1482,2018-10-08,6652.22998046875
1483,2018-10-09,6642.64013671875
1484,2018-10-10,6585.52978515625
1485,2018-10-11,6256.240234375
1486,2018-10-12,6274.580078125
1487,2018-10-13,6285.990234375
1488,2018-10-14,6290.93017578125
1489,2018-10-15,6596.5400390625
1490,2018-10-16,6596.10986328125
1491,2018-10-17,6544.43017578125
1492,2018-10-18,6476.7099609375
1493,2018-10-19,6465.41015625
1494,2018-10-20,6489.18994140625
1495,2018-10-21,6482.35009765625
1496,2018-10-22,6487.16015625
1497,2018-10-23,6475.740234375
1498,2018-10-24,6495.83984375
1499,2018-10-25,6476.2900390625
1500,2018-10-26,6474.75
1501,2018-10-27,6480.3798828125
1502,2018-10-28,6486.39013671875
1503,2018-10-29,6332.6298828125
1504,2018-10-30,6334.27001953125
1505,2018-10-31,6317.60986328125
1506,2018-11-01,6377.77978515625
1507,2018-11-02,6388.43994140625
1508,2018-11-03,6361.259765625
1509,2018-11-04,6376.1298828125
1510,2018-11-05,6419.66015625
1511,2018-11-06,6461.009765625
1512,2018-11-07,6530.14013671875
1513,2018-11-08,6453.72021484375
1514,2018-11-09,6385.6201171875
1515,2018-11-10,6409.22021484375
1516,2018-11-11,6411.27001953125
1517,2018-11-12,6371.27001953125
1518,2018-11-13,6359.490234375
1519,2018-11-14,5738.35009765625
1520,2018-11-15,5648.02978515625
1521,2018-11-16,5575.5498046875
1522,2018-11-17,5554.330078125
1523,2018-11-18,5623.5400390625
1524,2018-11-19,4871.490234375
1525,2018-11-20,4451.8701171875
1526,2018-11-21,4602.169921875
1527,2018-11-22,4365.93994140625
1528,2018-11-23,4347.10986328125
1529,2018-11-24,3880.760009765625
1530,2018-11-25,4009.969970703125
1531,2018-11-26,3779.1298828125
1532,2018-11-27,3820.719970703125
1533,2018-11-28,4257.419921875
1534,2018-11-29,4278.8466796875
1535,2018-11-30,4017.2685546875
1536,2018-12-01,4214.671875
1537,2018-12-02,4139.8779296875
1538,2018-12-03,3894.130859375
1539,2018-12-04,3956.893798828125
1540,2018-12-05,3753.994873046875
1541,2018-12-06,3521.101806640625
1542,2018-12-07,3419.937255859375
1543,2018-12-08,3476.11474609375
1544,2018-12-09,3614.234375
1545,2018-12-10,3502.656005859375
1546,2018-12-11,3424.588134765625
1547,2018-12-12,3486.9501953125
1548,2018-12-13,3313.67724609375
1549,2018-12-14,3242.48486328125
1550,2018-12-15,3236.76171875
1551,2018-12-16,3252.839111328125
1552,2018-12-17,3545.86474609375
1553,2018-12-18,3696.05908203125
1554,2018-12-19,3745.95068359375
1555,2018-12-20,4134.44140625
1556,2018-12-21,3896.543701171875
1557,2018-12-22,4014.1826171875
1558,2018-12-23,3998.980224609375
1559,2018-12-24,4078.59912109375
1560,2018-12-25,3815.49072265625
1561,2018-12-26,3857.297607421875
1562,2018-12-27,3654.83349609375
1563,2018-12-28,3923.918701171875
1564,2018-12-29,3820.40869140625
1565,2018-12-30,3865.95263671875
1566,2018-12-31,3742.700439453125
1567,2019-01-01,3843.52001953125
1568,2019-01-02,3943.409423828125
1569,2019-01-03,3836.7412109375
1570,2019-01-04,3857.717529296875
1571,2019-01-05,3845.194580078125
1572,2019-01-06,4076.632568359375
1573,2019-01-07,4025.248291015625
1574,2019-01-08,4030.847900390625
1575,2019-01-09,4035.29638671875
1576,2019-01-10,3678.924560546875
1577,2019-01-11,3687.365478515625
1578,2019-01-12,3661.301025390625
1579,2019-01-13,3552.953125
1580,2019-01-14,3706.05224609375
1581,2019-01-15,3630.67529296875
1582,2019-01-16,3655.0068359375
1583,2019-01-17,3678.56396484375
1584,2019-01-18,3657.83935546875
1585,2019-01-19,3728.568359375
1586,2019-01-20,3601.013671875
1587,2019-01-21,3576.032470703125
1588,2019-01-22,3604.5771484375
1589,2019-01-23,3585.123046875
1590,2019-01-24,3600.865478515625
1591,2019-01-25,3599.765869140625
1592,2019-01-26,3602.46044921875
1593,2019-01-27,3583.9658203125
1594,2019-01-28,3470.450439453125
1595,2019-01-29,3448.116943359375
1596,2019-01-30,3486.181640625
1597,2019-01-31,3457.792724609375
1598,2019-02-01,3487.9453125
1599,2019-02-02,3521.060791015625
1600,2019-02-03,3464.013427734375
1601,2019-02-04,3459.154052734375
1602,2019-02-05,3466.357421875
1603,2019-02-06,3413.767822265625
1604,2019-02-07,3399.4716796875
1605,2019-02-08,3666.7802734375
1606,2019-02-09,3671.20361328125
1607,2019-02-10,3690.188232421875
1608,2019-02-11,3648.4306640625
1609,2019-02-12,3653.528564453125
1610,2019-02-13,3632.070556640625
1611,2019-02-14,3616.880859375
1612,2019-02-15,3620.810791015625
1613,2019-02-16,3629.78759765625
1614,2019-02-17,3673.836181640625
1615,2019-02-18,3915.71435546875
1616,2019-02-19,3947.094482421875
1617,2019-02-20,3999.820556640625
1618,2019-02-21,3954.1181640625
1619,2019-02-22,4005.526611328125
1620,2019-02-23,4142.52685546875
1621,2019-02-24,3810.427490234375
1622,2019-02-25,3882.6962890625
1623,2019-02-26,3854.35791015625
1624,2019-02-27,3851.04736328125
1625,2019-02-28,3854.785400390625
1626,2019-03-01,3859.583740234375
1627,2019-03-02,3864.4150390625
1628,2019-03-03,3847.17578125
1629,2019-03-04,3761.55712890625
1630,2019-03-05,3896.375
1631,2019-03-06,3903.942626953125
1632,2019-03-07,3911.484375
1633,2019-03-08,3901.131591796875
1634,2019-03-09,3963.313720703125
1635,2019-03-10,3951.599853515625
1636,2019-03-11,3905.227294921875
1637,2019-03-12,3909.15625
1638,2019-03-13,3906.71728515625
1639,2019-03-14,3924.369140625
1640,2019-03-15,3960.9111328125
1641,2019-03-16,4048.725830078125
1642,2019-03-17,4025.22900390625
1643,2019-03-18,4032.50732421875
1644,2019-03-19,4071.190185546875
1645,2019-03-20,4087.476318359375
1646,2019-03-21,4029.326904296875
1647,2019-03-22,4023.96826171875
1648,2019-03-23,4035.826416015625
1649,2019-03-24,4022.168212890625
1650,2019-03-25,3963.070556640625
1651,2019-03-26,3985.080810546875
1652,2019-03-27,4087.066162109375
1653,2019-03-28,4069.107177734375
1654,2019-03-29,4098.37451171875
1655,2019-03-30,4106.66015625
1656,2019-03-31,4105.404296875
1657,2019-04-01,4158.18310546875
1658,2019-04-02,4879.8779296875
1659,2019-04-03,4973.02197265625
1660,2019-04-04,4922.798828125
1661,2019-04-05,5036.68115234375
1662,2019-04-06,5059.8173828125
1663,2019-04-07,5198.89697265625
1664,2019-04-08,5289.77099609375
1665,2019-04-09,5204.95849609375
1666,2019-04-10,5324.5517578125
1667,2019-04-11,5064.48779296875
1668,2019-04-12,5089.5390625
1669,2019-04-13,5096.58642578125
1670,2019-04-14,5167.72216796875
1671,2019-04-15,5067.1083984375
1672,2019-04-16,5235.5595703125
1673,2019-04-17,5251.93798828125
1674,2019-04-18,5298.3857421875
1675,2019-04-19,5303.8125
1676,2019-04-20,5337.88623046875
1677,2019-04-21,5314.53125
1678,2019-04-22,5399.365234375
1679,2019-04-23,5572.3623046875
1680,2019-04-24,5464.86669921875
1681,2019-04-25,5210.515625
1682,2019-04-26,5279.34814453125
1683,2019-04-27,5268.291015625
1684,2019-04-28,5285.13916015625
1685,2019-04-29,5247.3525390625
1686,2019-04-30,5350.7265625
1687,2019-05-01,5402.697265625
